A MANUTENCAO DE SOFTWARE CONF.  NF.  1002367  em  02/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1866 FOR. CLEANE DE ANDRADE ALECRIM  ME  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 35 FOR. RONICLEI  MARTINS DUARTE  em  29/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 42 FOR. RONICLEI  MARTINS DUARTE  em  31/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 44 FOR. RONICLEI  MARTINS DUARTE  em  28/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  4754 FOR. C & L DOCES E VARIEDADES  LTDA ME  em  31/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  8254 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA  em  29/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF. 824  FOR. NISETE LEAL DE MELO - ME  em  08/05/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  1254 FOR. G3L DISTRIBUIDORA LTDA  em  31/05/2019
 31/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  1254 FOR. G3L DISTRIBUIDORA LTDA  em  31/05/2019
 31/05/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  4697 FOR. FLAVIA ESTEFANIA ESTRELA DE  ARAUJO  em  21/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  4747 FOR. FLAVIA ESTEFANIA ESTRELA DE  ARAUJO  em  26/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF. 895  FOR. UNITA IND COM DE PROD LIMPEZA  LTDA  em  22/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF. 475  FOR. AGROVICOLA NATURAL OVOS  EIRELI-ME  em  14/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF. 493  FOR. AGROAVICOLA NATURAL OVOS  EIRELI-ME  em  07/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF. 499  FOR. AGROAVICOLA NATURAL OVOS  EIRELI-ME  em  28/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF. 61  FOR. INDUSTRIA E COMERCIO DE  ALIMENTO MASSAS SERTANEJA  em  20/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1283 FOR. CP COMERCIO DE EMBALAGENS  LTDA EPP  em  07/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1285 FOR. CP COMERCIO DE EMBALAGENS  LTDA EPP  em  07/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1305 FOR. CP COMERCIO DE EMBALAGENS  LTDA EPP  em  19/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 1678 FOR. CONTRA  INCENDIO COM & SERV. DE EXTINTORES  em  08/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 1679 FOR. CONTRA  INCENDIO COM & SERV. DE EXTINTORES  em  08/06/2019 provavelmente será paga nos próximos meses;
