Data;Número;Histórico;Débito;Crédito
14/11/2018;934;COMPRA DE MERCADORIA CONF. NF.  1372439 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;578,80
23/11/2018;934;COMPRA DE MERCADORIA CONF. NF.  1375911 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;699,90
23/11/2018;934;COMPRA DE MERCADORIA CONF. NF.  1375912 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;848,49
28/11/2018;934;COMPRA DE MERCADORIA CONF. NF.  1378097 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;2.429,00
28/11/2018;934;COMPRA DE MERCADORIA CONF. NF.  1378098 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;561,00
05/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1380679 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;2.429,00
08/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1382224 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.460,61
08/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1382224 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;578,80
12/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1383392 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;788,92
12/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1383392 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;256,00
14/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1384659 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.331,77
14/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1384659 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;184,29
18/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1386311 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;540,00
21/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1387476 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.314,00
21/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1387476 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;423,60
28/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1389790 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;346,00
28/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1389790 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;828,00
28/12/2018;934;COMPRA DE MERCADORIA CONF. NF.  1389791 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.708,23
03/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1392021 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;697,79
11/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1394584 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;2.002,00
11/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1394585 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;770,70
18/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1397524 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.740,89
18/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1397525 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;369,50
18/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1397526 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;229,00
25/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1399869 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;912,91
31/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1402360 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;572,48
31/01/2019;934;COMPRA DE MERCADORIA CONF. NF.  1402360 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.084,00
08/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1404867 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.067,47
08/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1404867 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;818,70
14/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1407945 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;893,35
22/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1410041 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;2.670,80
22/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1410042 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;352,44
28/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1412500 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;752,44
28/02/2019;934;COMPRA DE MERCADORIA CONF. NF.  1412500 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;686,77
08/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1414232 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.357,16
19/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1418369 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;2.349,90
19/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1418370 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.963,55
22/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1419611 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;784,92
22/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1419611 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.318,35
30/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1422437 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;189,42
30/03/2019;934;COMPRA DE MERCADORIA CONF. NF.  1422438 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.927,07
04/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1424980 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;666,00
12/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1427399 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;813,80
12/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1427400 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.105,27
12/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1427400 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;187,77
18/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1429180 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;904,08
18/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1429180 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.977,44
18/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1429181 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;189,00
26/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1432031 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;708,79
26/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1432031 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;38,56
30/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1434206 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;3.337,06
30/04/2019;934;COMPRA DE MERCADORIA CONF. NF.  1434206 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;68,62
11/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1437249 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.288,39
11/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1437249 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;81,60
16/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1439798 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;753,90
16/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1439798 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;292,50
24/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1442133 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;129,00
24/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1442133 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;413,50
31/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1444235 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.062,57
31/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1444235 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;102,93
31/05/2019;934;COMPRA DE MERCADORIA CONF. NF.  1444236 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;65,38
08/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1447048 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;151,00
08/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1447048 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;311,49
15/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1450257 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;102,93
15/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1450257 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;971,37
22/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1452197 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;596,60
22/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1452195 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;254,40
22/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1452197 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;544,88
29/06/2019;934;COMPRA DE MERCADORIA CONF. NF.  1454167 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;909,07
05/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1457387 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.007,14
09/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1458521 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.131,40
12/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1460209 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.380,55
19/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1462544 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;609,08
19/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1462544 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.308,70
19/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1462545 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;194,70
26/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1465178 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;831,20
26/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1465179 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;130,76
31/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1468024 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;721,61
31/07/2019;934;COMPRA DE MERCADORIA CONF. NF.  1468024 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;40,80
09/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1470418 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;820,91
16/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1473323 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;456,54
16/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1473323 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;677,73
20/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1474732 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;891,96
23/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1476171 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;623,37
23/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1476172 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;154,83
23/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1476172 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;373,44
30/08/2019;934;COMPRA DE MERCADORIA CONF. NF.  1479039 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.113,45
05/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1481357 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;1.206,35
05/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1481357 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;197,34
13/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1485047 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;2.014,60
13/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1485047 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;44,68
20/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1486622 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;286,65
20/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1486622 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;596,30
27/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1489771 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;741,30
27/09/2019;934;COMPRA DE MERCADORIA CONF. NF.  1489771 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA ;;68,62
05/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  962253 FOR. NESTLE BRASIL LTDA ;;591,18
05/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  962254 FOR. NESTLE BRASIL LTDA ;;534,00
11/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  966040 FOR. NESTLE BRASIL LTDA ;;1.345,32
11/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  966041 FOR. NESTLE BRASIL LTDA ;;22.411,98
11/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  966042 FOR. NESTLE BRASIL LTDA ;;1.448,80
18/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  969211 FOR. NESTLE BRASIL LTDA ;;353,14
18/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  969212 FOR. NESTLE BRASIL LTDA ;;315,57
25/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  973431 FOR. NESTLE BRASIL LTDA ;;131,44
25/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  973432 FOR. NESTLE BRASIL LTDA ;;2.596,93
25/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  973433 FOR. NESTLE BRASIL LTDA ;;1.713,53
31/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  978519 FOR. NESTLE BRASIL LTDA ;;3.411,37
31/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  978520 FOR. NESTLE BRASIL LTDA ;;301,37
31/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  978521 FOR. NESTLE BRASIL LTDA ;;20.649,23
31/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  978522 FOR. NESTLE BRASIL LTDA ;;234,02
31/10/2018;935;COMPRA DE MERCADORIA CONF. NF.  978523 FOR. NESTLE BRASIL LTDA ;;117,04
09/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  981371 FOR. NESTLE BRASIL LTDA ;;1.387,97
09/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  981372 FOR. NESTLE BRASIL LTDA ;;290,56
09/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  981373 FOR. NESTLE BRASIL LTDA ;;116,12
16/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  985948 FOR. NESTLE BRASIL LTDA ;;5.248,97
16/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  985949 FOR. NESTLE BRASIL LTDA ;;498,81
16/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  985950 FOR. NESTLE BRASIL LTDA ;;593,78
19/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  987276 FOR. NESTLE BRASIL LTDA ;;5.156,37
23/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  990045 FOR. NESTLE BRASIL LTDA ;;1.095,55
23/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  990046 FOR. NESTLE BRASIL LTDA ;;159,94
28/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  991992 FOR. NESTLE BRASIL LTDA ;;10.324,62
30/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  995165 FOR. NESTLE BRASIL LTDA ;;1.975,53
30/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  995166 FOR. NESTLE BRASIL LTDA ;;1.097,89
30/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  995167 FOR. NESTLE BRASIL LTDA ;;117,04
30/11/2018;935;COMPRA DE MERCADORIA CONF. NF.  998120 FOR. NESTLE BRASIL LTDA ;;4.376,72
06/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  999430 FOR. NESTLE BRASIL LTDA ;;1.078,85
06/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  999431 FOR. NESTLE BRASIL LTDA ;;1.437,27
14/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1004281 FOR. NESTLE BRASIL LTDA ;;114,76
14/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1004282 FOR. NESTLE BRASIL LTDA ;;3.554,38
14/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1004283 FOR. NESTLE BRASIL LTDA ;;1.182,78
22/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1010047 FOR. NESTLE BRASIL LTDA ;;2.257,79
22/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1010048 FOR. NESTLE BRASIL LTDA ;;10.828,26
26/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1011500 FOR. NESTLE BRASIL LTDA ;;10.828,26
26/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1011501 FOR. NESTLE BRASIL LTDA ;;2.091,95
26/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1011502 FOR. NESTLE BRASIL LTDA ;;331,02
26/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1011503 FOR. NESTLE BRASIL LTDA ;;190,33
26/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1011504 FOR. NESTLE BRASIL LTDA ;;41,38
26/12/2018;935;COMPRA DE MERCADORIA CONF. NF.  1011505 FOR. NESTLE BRASIL LTDA ;;305,12
11/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1015506 FOR. NESTLE BRASIL LTDA ;;1.012,12
11/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1015507 FOR. NESTLE BRASIL LTDA ;;3.905,61
18/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1019175 FOR. NESTLE BRASIL LTDA ;;396,50
18/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1019176 FOR. NESTLE BRASIL LTDA ;;300,74
19/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1019177 FOR. NESTLE BRASIL LTDA ;;87,08
25/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1024381 FOR. NESTLE BRASIL LTDA ;;729,62
25/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1024382 FOR. NESTLE BRASIL LTDA ;;1.617,15
28/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1026352 FOR. NESTLE BRASIL LTDA ;;1.098,09
31/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1030400 FOR. NESTLE BRASIL LTDA ;;4.135,97
31/01/2019;935;COMPRA DE MERCADORIA CONF. NF.  1030401 FOR. NESTLE BRASIL LTDA ;;743,91
08/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1034914 FOR. NESTLE BRASIL LTDA ;;366,23
08/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1034915 FOR. NESTLE BRASIL LTDA ;;442,38
08/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1034916 FOR. NESTLE BRASIL LTDA ;;398,91
12/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1036234 FOR. NESTLE BRASIL LTDA ;;10.664,57
15/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1039354 FOR. NESTLE BRASIL LTDA ;;3.735,59
15/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1039355 FOR. NESTLE BRASIL LTDA ;;500,30
15/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1039357 FOR. NESTLE BRASIL LTDA ;;57,99
22/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1044911 FOR. NESTLE BRASIL LTDA ;;183,47
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1047052 FOR. NESTLE BRASIL LTDA ;;97,81
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050584 FOR. NESTLE BRASIL LTDA ;;10.702,35
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050585 FOR. NESTLE BRASIL LTDA ;;4.367,24
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050586 FOR. NESTLE BRASIL LTDA ;;1.582,20
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050587 FOR. NESTLE BRASIL LTDA ;;601,37
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050588 FOR. NESTLE BRASIL LTDA ;;599,45
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050589 FOR. NESTLE BRASIL LTDA ;;49,19
28/02/2019;935;COMPRA DE MERCADORIA CONF. NF.  1050590 FOR. NESTLE BRASIL LTDA ;;1.022,18
16/03/2019;935;COMPRA DE MERCADORIA CONF. NF.  1058821 FOR. NESTLE BRASIL LTDA ;;1.440,83
16/03/2019;935;COMPRA DE MERCADORIA CONF. NF.  1058822 FOR. NESTLE BRASIL LTDA ;;1.329,60
21/03/2019;935;COMPRA DE MERCADORIA CONF. NF.  1064181 FOR. NESTLE BRASIL LTDA ;;440,46
21/03/2019;935;COMPRA DE MERCADORIA CONF. NF.  1064182 FOR. NESTLE BRASIL LTDA ;;337,15
21/03/2019;935;COMPRA DE MERCADORIA CONF. NF.  1064183 FOR. NESTLE BRASIL LTDA ;;116,98
01/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1073082 FOR. NESTLE BRASIL LTDA ;;673,73
01/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1073084 FOR. NESTLE BRASIL LTDA ;;4.166,52
01/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1073085 FOR. NESTLE BRASIL LTDA ;;86,86
01/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1073086 FOR. NESTLE BRASIL LTDA ;;21.404,69
01/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1073087 FOR. NESTLE BRASIL LTDA ;;110,55
01/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1073088 FOR. NESTLE BRASIL LTDA ;;132,27
03/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1072363 FOR. NESTLE BRASIL LTDA ;;75,24
03/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1072364 FOR. NESTLE BRASIL LTDA ;;150,54
05/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1075438 FOR. NESTLE BRASIL LTDA ;;2.531,64
12/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1080439 FOR. NESTLE BRASIL LTDA ;;1.918,26
12/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1080440 FOR. NESTLE BRASIL LTDA ;;877,96
12/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1080441 FOR. NESTLE BRASIL LTDA ;;66,52
12/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1080442 FOR. NESTLE BRASIL LTDA ;;116,98
26/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1086088 FOR. NESTLE BRASIL LTDA ;;423,02
26/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1086089 FOR. NESTLE BRASIL LTDA ;;891,46
26/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1090756 FOR. NESTLE BRASIL LTDA ;;951,19
26/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1090757 FOR. NESTLE BRASIL LTDA ;;2.218,52
26/04/2019;935;COMPRA DE MERCADORIA CONF. NF.  1090758 FOR. NESTLE BRASIL LTDA ;;116,98
07/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1097449 FOR. NESTLE BRASIL LTDA ;;2.519,72
07/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1097450 FOR. NESTLE BRASIL LTDA ;;76,04
16/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1105069 FOR. NESTLE BRASIL LTDA ;;4.860,72
16/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1105070 FOR. NESTLE BRASIL LTDA ;;1.127,50
16/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1105071 FOR. NESTLE BRASIL LTDA ;;234,06
24/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1111030 FOR. NESTLE BRASIL LTDA ;;5.144,16
24/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1111031 FOR. NESTLE BRASIL LTDA ;;418,61
24/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1111033 FOR. NESTLE BRASIL LTDA ;;99,68
24/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1111034 FOR. NESTLE BRASIL LTDA ;;116,98
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116301 FOR. NESTLE BRASIL LTDA ;;117,28
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116302 FOR. NESTLE BRASIL LTDA ;;75,78
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116303 FOR. NESTLE BRASIL LTDA ;;528,33
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116304 FOR. NESTLE BRASIL LTDA ;;87,05
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116305 FOR. NESTLE BRASIL LTDA ;;11.093,10
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116306 FOR. NESTLE BRASIL LTDA ;;19,72
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116307 FOR. NESTLE BRASIL LTDA ;;36,01
31/05/2019;935;COMPRA DE MERCADORIA CONF. NF.  1116308 FOR. NESTLE BRASIL LTDA ;;23,34
07/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1121739 FOR. NESTLE BRASIL LTDA ;;641,51
07/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1121738 FOR. NESTLE BRASIL LTDA ;;737,02
15/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1126826 FOR. NESTLE BRASIL LTDA ;;1.096,92
15/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1126825 FOR. NESTLE BRASIL LTDA ;;1.973,72
21/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1132531 FOR. NESTLE BRASIL LTDA ;;233,58
21/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1132532 FOR. NESTLE BRASIL LTDA ;;129,98
21/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1132530 FOR. NESTLE BRASIL LTDA ;;442,77
29/06/2019;935;COMPRA DE MERCADORIA CONF. NF.  1138298 FOR. NESTLE BRASIL LTDA ;;12.949,08
