Data;Histórico;Débito;Crédito;Histórico separado
22/01/2019;COMPRA DE MERCADORIA CONF. NF.  379798 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;455.4;379798
25/01/2019;COMPRA DE MERCADORIA CONF. NF.  381035 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1333.16;381035
25/01/2019;COMPRA DE MERCADORIA CONF. NF.  381036 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;344.7;381036
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  383081 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1106.18;383081
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  383081 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;417.6;383081
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  383082 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;213.4;383082
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  383847 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1206.86;383847
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  383848 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1026.08;383848
09/02/2019;COMPRA DE MERCADORIA CONF. NF.  384952 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1952.14;384952
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  385926 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;623.72;385926
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  385927 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;473.7;385927
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  385928 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;975.69;385928
21/02/2019;COMPRA DE MERCADORIA CONF. NF.  388831 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;4445.7;388831
22/02/2019;COMPRA DE MERCADORIA CONF. NF.  388830 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;451.6;388830
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  390918 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3074.44;390918
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  390918 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;659.6;390918
12/03/2019;COMPRA DE MERCADORIA CONF. NF.  393467 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;13769.53;393467
14/03/2019;COMPRA DE MERCADORIA CONF. NF.  394673 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;294.6;394673
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  395683 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;2588.02;395683
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  395683 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;96.0;395683
27/03/2019;COMPRA DE MERCADORIA CONF. NF.  397808 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1793.15;397808
31/03/2019;COMPRA DE MERCADORIA CONF. NF.  398963 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1226.32;398963
31/03/2019;COMPRA DE MERCADORIA CONF. NF.  398964 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3395.54;398964
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  401084 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1355.72;401084
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  401085 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;4550.59;401085
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  401085 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;52.6;401085
11/04/2019;COMPRA DE MERCADORIA CONF. NF.  402036 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;2930.0;402036
16/04/2019;COMPRA DE MERCADORIA CONF. NF.  404457 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1906.34;404457
23/04/2019;COMPRA DE MERCADORIA CONF. NF.  406347 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;331.6;406347
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  407436 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;6446.16;407436
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  407436 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;175.8;407436
02/05/2019;COMPRA DE MERCADORIA CONF. NF.  408091 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;357.6;408091
02/05/2019;COMPRA DE MERCADORIA CONF. NF.  408092 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;357.6;408092
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  408994 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;728.22;408994
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  408995 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3736.59;408995
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  411326 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3328.02;411326
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  411326 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;350.4;411326
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  413315 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1621.06;413315
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  413315 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;109.8;413315
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  413996 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3955.0;413996
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  415276 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;817.96;415276
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  415277 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3005.28;415277
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  415277 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;98.0;415277
31/05/2019;COMPRA DE MERCADORIA CONF. NF.  417187 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3833.94;417187
31/05/2019;COMPRA DE MERCADORIA CONF. NF.  417188 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;2078.49;417188
31/05/2019;COMPRA DE MERCADORIA CONF. NF.  417189 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;380.7;417189
08/06/2019;COMPRA DE MERCADORIA CONF. NF.  419281 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;315.8;419281
08/06/2019;COMPRA DE MERCADORIA CONF. NF.  419282 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3609.07;419282
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  420217 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;1532.9;420217
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  422306 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;5829.67;422306
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  422307 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;787.8;422307
21/06/2019;COMPRA DE MERCADORIA CONF. NF.  423449 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;3017.91;423449
26/06/2019;COMPRA DE MERCADORIA CONF. NF.  424280 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;7101.33;424280
29/06/2019;COMPRA DE MERCADORIA CONF. NF.  425366 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;2953.32;425366
29/06/2019;COMPRA DE MERCADORIA CONF. NF.  425367 FOR. KARNE KEIJO LOG.  INTEGRADA LTDA ;;976.15;425367
06/02/2019;COMPRA DE COMBUSTÍVEL CONF. NF.  21691 FOR. POSTO CHABOCAO ;;3096.11;21691
13/02/2019;COMPRA DE COMBUSTÍVEL CONF. NF.  21828 FOR. POSTO CHABOCAO ;;26785.09;21828
15/03/2019;COMPRA DE COMBUSTÍVEL CONF. NF.  22324 FOR. POSTO CHABOCAO ;;14801.83;22324
17/04/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 22930 FOR. POSTO  CHABOCAO ;;18625.82;22930
13/05/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 23276 FOR. POSTO  CHABOCAO ;;281.0;23276
13/05/2019;COMPRA DE COMBUSTÍVEL CONF. NF.  23276 FOR. POSTO CHABOCAO ;;14908.64;23276
17/06/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 23888 FOR. POSTO  CHABOCAO ;;1041.68;23888
17/06/2019;COMPRA DE COMBUSTÍVEL CONF. NF.  23888 FOR. POSTO CHABOCAO ;;23488.51;23888
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  32743 FOR. GRANJA CASCAVEL LTDA. ;;1140.0;32743
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  32744 FOR. GRANJA CASCAVEL LTDA. ;;900.0;32744
11/01/2019;COMPRA DE MERCADORIA CONF. NF.  32911 FOR. GRANJA CASCAVEL LTDA. ;;450.0;32911
11/01/2019;COMPRA DE MERCADORIA CONF. NF.  32912 FOR. GRANJA CASCAVEL LTDA. ;;760.0;32912
19/01/2019;COMPRA DE MERCADORIA CONF. NF.  33049 FOR. GRANJA CASCAVEL LTDA. ;;760.0;33049
19/01/2019;COMPRA DE MERCADORIA CONF. NF.  33050 FOR. GRANJA CASCAVEL LTDA. ;;750.0;33050
23/01/2019;COMPRA DE MERCADORIA CONF. NF.  33170 FOR. GRANJA CASCAVEL LTDA. ;;760.0;33170
23/01/2019;COMPRA DE MERCADORIA CONF. NF.  33171 FOR. GRANJA CASCAVEL LTDA. ;;750.0;33171
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  33338 FOR. GRANJA CASCAVEL LTDA. ;;760.0;33338
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  33339 FOR. GRANJA CASCAVEL LTDA. ;;450.0;33339
09/02/2019;COMPRA DE MERCADORIA CONF. NF.  33503 FOR. GRANJA CASCAVEL LTDA. ;;950.0;33503
09/02/2019;COMPRA DE MERCADORIA CONF. NF.  33504 FOR. GRANJA CASCAVEL LTDA. ;;750.0;33504
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  33733 FOR. GRANJA CASCAVEL LTDA. ;;1260.0;33733
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  33734 FOR. GRANJA CASCAVEL LTDA. ;;1200.0;33734
25/02/2019;COMPRA DE MERCADORIA CONF. NF.  33816 FOR. GRANJA CASCAVEL LTDA. ;;1260.0;33816
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  33889 FOR. GRANJA CASCAVEL LTDA. ;;1260.0;33889
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  33890 FOR. GRANJA CASCAVEL LTDA. ;;800.0;33890
07/03/2019;COMPRA DE MERCADORIA CONF. NF.  34067 FOR. GRANJA CASCAVEL LTDA. ;;1680.0;34067
15/03/2019;COMPRA DE MERCADORIA CONF. NF.  34204 FOR. GRANJA CASCAVEL LTDA. ;;2660.0;34204
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  34617 FOR. GRANJA CASCAVEL LTDA. ;;2880.0;34617
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  34619 FOR. GRANJA CASCAVEL LTDA. ;;1395.0;34619
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  34624 FOR. GRANJA CASCAVEL LTDA. ;;1440.0;34624
10/04/2019;COMPRA DE MERCADORIA CONF. NF.  34803 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;34803
10/04/2019;COMPRA DE MERCADORIA CONF. NF.  34804 FOR. GRANJA CASCAVEL LTDA. ;;930.0;34804
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  35001 FOR. GRANJA CASCAVEL LTDA. ;;4320.0;35001
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  35002 FOR. GRANJA CASCAVEL LTDA. ;;930.0;35002
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  35167 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;35167
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  35168 FOR. GRANJA CASCAVEL LTDA. ;;1116.0;35168
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  35266 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;35266
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  35267 FOR. GRANJA CASCAVEL LTDA. ;;930.0;35267
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  35467 FOR. GRANJA CASCAVEL LTDA. ;;1440.0;35467
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  35468 FOR. GRANJA CASCAVEL LTDA. ;;558.0;35468
20/05/2019;COMPRA DE MERCADORIA CONF. NF.  35644 FOR. GRANJA CASCAVEL LTDA. ;;2520.0;35644
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  35799 FOR. GRANJA CASCAVEL LTDA. ;;1980.0;35799
03/06/2019;COMPRA DE MERCADORIA CONF. NF.  35967 FOR. GRANJA CASCAVEL LTDA. ;;1440.0;35967
03/06/2019;COMPRA DE MERCADORIA CONF. NF.  35970 FOR. GRANJA CASCAVEL LTDA. ;;1080.0;35970
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  36051 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;36051
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  36208 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;36208
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  36209 FOR. GRANJA CASCAVEL LTDA. ;;1350.0;36209
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  36401 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;36401
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  36402 FOR. GRANJA CASCAVEL LTDA. ;;1800.0;36402
27/06/2019;COMPRA DE MERCADORIA CONF. NF.  36542 FOR. GRANJA CASCAVEL LTDA. ;;1920.0;36542
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  3315 FOR. SUPER FELIX LOJA 02 LTDA ;;17640.15;3315
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  3316 FOR. SUPER FELIX LOJA 02 LTDA ;;1767.15;3316
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  3319 FOR. SUPER FELIX LOJA 02 LTDA ;;607.78;3319
21/01/2019;COMPRA DE MERCADORIA CONF. NF.  3324 FOR. SUPER FELIX LOJA 02 LTDA ;;3827.04;3324
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3323 FOR. SUPER FELIX LOJA 02 LTDA ;;7995.0;3323
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3329 FOR. SUPER FELIX LOJA 02 LTDA ;;12460.0;3329
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3330 FOR. SUPER FELIX LOJA 02 LTDA ;;232.3;3330
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3331 FOR. SUPER FELIX LOJA 02 LTDA ;;2573.0;3331
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3332 FOR. SUPER FELIX LOJA 02 LTDA ;;2128.0;3332
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3333 FOR. SUPER FELIX LOJA 02 LTDA ;;719.85;3333
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  3349 FOR. SUPER FELIX LOJA 02 LTDA ;;102.07;3349
14/02/2019;COMPRA DE MERCADORIA CONF. NF.  3342 FOR. SUPER FELIX LOJA 02 LTDA ;;2400.12;3342
16/02/2019;COMPRA DE MERCADORIA CONF. NF.  3354 FOR. SUPER FELIX LOJA 02 LTDA ;;60.23;3354
16/02/2019;COMPRA DE MERCADORIA CONF. NF.  3360 FOR. SUPER FELIX LOJA 02 LTDA ;;43.78;3360
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  3364 FOR. SUPER FELIX LOJA 02 LTDA ;;939.46;3364
23/02/2019;COMPRA DE MERCADORIA CONF. NF.  3369 FOR. SUPER FELIX LOJA 02 LTDA ;;25.6;3369
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  3365 FOR. SUPER FELIX LOJA 02 LTDA ;;186.78;3365
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  3366 FOR. SUPER FELIX LOJA 02 LTDA ;;70.51;3366
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  3371 FOR. SUPER FELIX LOJA 02 LTDA ;;3373.71;3371
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  3375 FOR. SUPER FELIX LOJA 02 LTDA ;;134.0;3375
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  3379 FOR. SUPER FELIX LOJA 02 LTDA ;;77.66;3379
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  3379 FOR. SUPER FELIX LOJA 02 LTDA ;;82.37;3379
02/03/2019;COMPRA DE MERCADORIA CONF. NF.  3385 FOR. SUPER FELIX LOJA 02 LTDA ;;146.18;3385
11/03/2019;COMPRA DE MERCADORIA CONF. NF.  3397 FOR. SUPER FELIX LOJA 02 LTDA ;;138.55;3397
18/03/2019;COMPRA DE MERCADORIA CONF. NF.  3407 FOR. SUPER FELIX LOJA 02 LTDA ;;213.05;3407
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  3409 FOR. SUPER FELIX LOJA 02 LTDA ;;187.5;3409
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  3435 FOR. SUPER FELIX LOJA 02 LTDA ;;417.97;3435
13/04/2019;COMPRA DE MERCADORIA CONF. NF.  3445 FOR. SUPER FELIX LOJA 02 LTDA ;;740.75;3445
23/04/2019;COMPRA DE MERCADORIA CONF. NF.  3453 FOR. SUPER FELIX LOJA 02 LTDA ;;237.01;3453
23/04/2019;COMPRA DE MERCADORIA CONF. NF.  3457 FOR. SUPER FELIX LOJA 02 LTDA ;;1735.07;3457
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  3462 FOR. SUPER FELIX LOJA 02 LTDA ;;4825.92;3462
29/04/2019;COMPRA DE MERCADORIA CONF. NF.  3468 FOR. SUPER FELIX LOJA 02 LTDA ;;313.36;3468
29/04/2019;COMPRA DE MERCADORIA CONF. NF.  3468 FOR. SUPER FELIX LOJA 02 LTDA ;;879.22;3468
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  3450 FOR. SUPER FELIX LOJA 02 LTDA ;;571.68;3450
02/05/2019;COMPRA DE MERCADORIA CONF. NF.  3471 FOR. SUPER FELIX LOJA 02 LTDA ;;190.6;3471
10/05/2019;COMPRA DE MERCADORIA CONF. NF.  3490 FOR. SUPER FELIX LOJA 02 LTDA ;;1362.48;3490
14/05/2019;COMPRA DE MERCADORIA CONF. NF.  3489 FOR. SUPER FELIX LOJA 02 LTDA ;;78.75;3489
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  3497 FOR. SUPER FELIX LOJA 02 LTDA ;;3698.2;3497
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  3511 FOR. SUPER FELIX LOJA 02 LTDA ;;64.56;3511
01/06/2019;COMPRA DE MERCADORIA CONF. NF.  3482 FOR. SUPER FELIX LOJA 02 LTDA ;;1189.8;3482
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  3529 FOR. SUPER FELIX LOJA 02 LTDA ;;46.93;3529
10/06/2019;COMPRA DE MERCADORIA CONF. NF.  3537 FOR. SUPER FELIX LOJA 02 LTDA ;;317.69;3537
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  3541 FOR. SUPER FELIX LOJA 02 LTDA ;;36.65;3541
20/06/2019;COMPRA DE MERCADORIA CONF. NF.  3553 FOR. SUPER FELIX LOJA 02 LTDA ;;151.32;3553
20/06/2019;COMPRA DE MERCADORIA CONF. NF.  3553 FOR. SUPER FELIX LOJA 02 LTDA ;;817.74;3553
28/06/2019;COMPRA DE MERCADORIA CONF. NF.  3561 FOR. SUPER FELIX LOJA 02 LTDA ;;159.63;3561
29/06/2019;COMPRA DE MERCADORIA CONF. NF.  3546 FOR. SUPER FELIX LOJA 02 LTDA ;;73.51;3546
23/05/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 142619 FOR. BCR  COMERCIO E INDUSTRIA SA ;;1024.6;142619
20/06/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 144478 FOR. BCR  COMERCIO E INDUSTRIA SA ;;1110.32;144478
03/05/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 10227 FOR.  PAGELAR DISTRIBUIDORA DE  EQUIPAMENTOS PA ;;552.0;10227
12/01/2019;COMPRA DE MERCADORIA CONF. NF.  270422 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;787.68;270422
16/01/2019;COMPRA DE MERCADORIA CONF. NF.  270762 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;257.4;270762
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  271858 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;1359.2;271858
04/02/2019;COMPRA DE MERCADORIA CONF. NF.  272210 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;799.5;272210
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  273824 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;729.54;273824
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  273824 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;41.1;273824
08/03/2019;COMPRA DE MERCADORIA CONF. NF.  274452 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;4397.8;274452
25/03/2019;COMPRA DE MERCADORIA CONF. NF.  275723 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;1958.76;275723
25/03/2019;COMPRA DE MERCADORIA CONF. NF.  275723 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;286.46;275723
25/03/2019;COMPRA DE MERCADORIA CONF. NF.  275724 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;1358.04;275724
11/04/2019;COMPRA DE MERCADORIA CONF. NF.  277400 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;1615.8;277400
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  278009 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;5773.53;278009
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  278009 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;231.0;278009
25/04/2019;COMPRA DE MERCADORIA CONF. NF.  278592 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;463.2;278592
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  280381 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;2816.46;280381
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  280381 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;84.36;280381
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  280382 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;1031.0;280382
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  282369 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;2415.28;282369
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  282369 FOR. REDEMARK DIST DE PROD DE  HIG PESSOAL E P ;;98.04;282369
22/01/2019;COMPRA DE MATERIAL PARA  CONSTRUÇÃO CONF. NF Nº 3426 FOR.  FRANCISCO EDGLE ANTUNES DE ALM ;;850.06;3426
14/02/2019;COMPRA DE MATERIAL PARA  CONSTRUÇÃO CONF. NF. 3502 FOR.  FRANCISCO EDGLE ANTUNES DE ALM ;;2564.48;3502
28/02/2019;COMPRA DE MATERIAL PARA  CONSTRUÇÃO CONF. NF. 3533 FOR.  FRANCISCO EDGLE ANTUNES DE ALM;;10932.41;3533
22/03/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 3573 FOR.  FRANCISCO EDGLE ANTUNES DE ALM ;;90.95;3573
29/05/2019;COMPRA DE MATERIAL PARA  CONSTRUÇÃO CONF. NF. 3695 FOR.  FRANCISCO EDGLE ANTUNES DE ALM ;;1319.4;3695
19/06/2019;COMPRA DE MATERIAL PARA  CONSTRUÇÃO CONF. NF. 3720 FOR.  FRANCISCO EDGLE ANTUNES DE ALM;;1400.0;3720
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  119590 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;23705.5;119590
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  119591 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;5919.8;119591
24/01/2019;COMPRA DE MERCADORIA CONF. NF.  120097 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;5687.17;120097
24/01/2019;COMPRA DE MERCADORIA CONF. NF.  120098 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;624.68;120098
30/01/2019;COMPRA DE MERCADORIA CONF. NF.  120344 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;13991.87;120344
06/02/2019;COMPRA DE MERCADORIA CONF. NF.  120643 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;7794.17;120643
15/02/2019;COMPRA DE MERCADORIA CONF. NF.  121052 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;1033.49;121052
15/02/2019;COMPRA DE MERCADORIA CONF. NF.  121058 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;17209.63;121058
21/02/2019;COMPRA DE MERCADORIA CONF. NF.  121317 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;17868.59;121317
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  121681 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;7454.28;121681
07/03/2019;COMPRA DE MERCADORIA CONF. NF.  122013 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;18910.47;122013
15/03/2019;COMPRA DE MERCADORIA CONF. NF.  122597 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;35621.77;122597
15/03/2019;COMPRA DE MERCADORIA CONF. NF.  122598 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;4814.31;122598
21/03/2019;COMPRA DE MERCADORIA CONF. NF.  123045 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;5389.93;123045
21/03/2019;COMPRA DE MERCADORIA CONF. NF.  123056 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;8130.26;123056
04/04/2019;COMPRA DE MERCADORIA CONF. NF.  123931 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;7576.77;123931
11/04/2019;COMPRA DE MERCADORIA CONF. NF.  124464 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;1772.64;124464
11/04/2019;COMPRA DE MERCADORIA CONF. NF.  124469 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;17771.16;124469
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  126008 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;6953.31;126008
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  126487 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;4883.32;126487
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  126948 FOR. FRIGOTIL - FRIGORIFICO DE  TIMON S/A ;;1383.54;126948
